travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Business,"[{'w': 14, 'dim': [20, 30, 24]}]","[{'w': 4, 'dim': [67, 39, 41]}]","[{'w': 0, 'dim': [87, 39, 43]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [47, 23, 12]}, {'w': 9, 'dim': [36, 31, 17]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [89, 68, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [35, 32, 12]}]","[{'w': 0, 'dim': [80, 68, 36]}]","[{'w': 37, 'dim': [79, 66, 47]}]",adult,False,Item with weight 37kg or size 192cm must be shipped as cargo.,175
First,"[{'w': 0, 'dim': [23, 23, 24]}, {'w': 0, 'dim': [44, 25, 13]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 34, 'dim': [78, 65, 30]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 16, 'dim': [41, 39, 14]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 4, 'dim': [50, 22, 10]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 4, 'dim': [44, 22, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 18, 'dim': [85, 54, 28]}, {'w': 0, 'dim': [66, 37, 35]}]","[{'w': 35, 'dim': [77, 36, 26]}, {'w': 26, 'dim': [99, 72, 43]}, {'w': 59, 'dim': [65, 49, 26]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 4, 'dim': [49, 36, 24]}]","[{'w': 0, 'dim': [69, 37, 48]}]","[{'w': 0, 'dim': [75, 35, 20]}, {'w': 29, 'dim': [89, 60, 46]}, {'w': 1, 'dim': [75, 35, 40]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 6, 'dim': [36, 33, 15]}]","[{'w': 10, 'dim': [58, 55, 20]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [23, 33, 10]}]","[{'w': 0, 'dim': [89, 30, 32]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 7, 'dim': [42, 31, 14]}, {'w': 4, 'dim': [41, 33, 15]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [48, 20, 14]}, {'w': 12, 'dim': [43, 40, 11]}]",[],"[{'w': 34, 'dim': [75, 34, 26]}, {'w': 18, 'dim': [68, 49, 33]}]",child,False,Item with weight 34kg or size 135cm must be shipped as cargo.,225
Economy,"[{'w': 0, 'dim': [45, 34, 13]}]",[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [38, 20, 19]}]",[],"[{'w': 0, 'dim': [82, 54, 49]}, {'w': 17, 'dim': [59, 56, 41]}]",child,True,Checked luggage complies with the policy.,250
Economy,"[{'w': 2, 'dim': [28, 26, 25]}, {'w': 3, 'dim': [23, 38, 16]}]","[{'w': 71, 'dim': [73, 65, 28]}, {'w': 0, 'dim': [56, 31, 31]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 11, 'dim': [32, 30, 25]}, {'w': 0, 'dim': [26, 40, 22]}]","[{'w': 6, 'dim': [72, 36, 34]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],[],"[{'w': 0, 'dim': [68, 37, 44]}]",adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [45, 25, 29]}]",[],"[{'w': 26, 'dim': [61, 50, 43]}, {'w': 28, 'dim': [71, 33, 34]}]",child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [32, 34, 11]}, {'w': 5, 'dim': [46, 26, 13]}]",[],"[{'w': 11, 'dim': [55, 71, 26]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 7, 'dim': [41, 21, 28]}, {'w': 0, 'dim': [25, 39, 26]}]","[{'w': 36, 'dim': [83, 62, 31]}]","[{'w': 19, 'dim': [57, 71, 20]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 15, 'dim': [44, 39, 10]}]","[{'w': 20, 'dim': [66, 39, 49]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [40, 39, 10]}, {'w': 0, 'dim': [25, 28, 12]}]",[],"[{'w': 20, 'dim': [83, 54, 42]}]",child,True,Checked luggage complies with the policy.,100
Business,"[{'w': 3, 'dim': [46, 33, 16]}]","[{'w': 0, 'dim': [58, 43, 23]}, {'w': 20, 'dim': [84, 46, 21]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 29, 'dim': [41, 29, 27]}, {'w': 13, 'dim': [27, 21, 12]}]","[{'w': 22, 'dim': [63, 34, 47]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 14, 'dim': [25, 38, 15]}, {'w': 7, 'dim': [40, 33, 30]}]","[{'w': 25, 'dim': [83, 63, 38]}, {'w': 0, 'dim': [88, 58, 37]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [44, 39, 22]}]","[{'w': 0, 'dim': [80, 33, 33]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 10, 'dim': [33, 20, 21]}]","[{'w': 21, 'dim': [55, 55, 34]}, {'w': 39, 'dim': [65, 46, 22]}]",[],child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [28, 28, 26]}, {'w': 3, 'dim': [47, 23, 19]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [23, 21, 27]}, {'w': 2, 'dim': [44, 22, 28]}]",[],"[{'w': 0, 'dim': [95, 45, 24]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 23, 'dim': [22, 22, 20]}, {'w': 8, 'dim': [39, 40, 15]}]","[{'w': 42, 'dim': [69, 49, 40]}, {'w': 24, 'dim': [87, 51, 37]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 5, 'dim': [42, 22, 21]}, {'w': 0, 'dim': [35, 38, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [27, 29, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [29, 31, 29]}, {'w': 0, 'dim': [48, 27, 19]}]",[],"[{'w': 21, 'dim': [55, 49, 49]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 10, 'dim': [41, 27, 19]}, {'w': 0, 'dim': [48, 34, 13]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [56, 52, 50]}]",[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 19, 'dim': [22, 22, 15]}, {'w': 13, 'dim': [25, 29, 11]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [21, 21, 13]}, {'w': 14, 'dim': [35, 31, 18]}]","[{'w': 21, 'dim': [74, 67, 35]}]","[{'w': 11, 'dim': [88, 31, 42]}, {'w': 6, 'dim': [53, 41, 20]}, {'w': 2, 'dim': [97, 61, 20]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 10, 'dim': [31, 22, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [31, 30, 20]}, {'w': 0, 'dim': [42, 26, 22]}]",[],"[{'w': 0, 'dim': [100, 44, 31]}]",infant,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [45, 36, 22]}]","[{'w': 43, 'dim': [81, 51, 31]}, {'w': 37, 'dim': [76, 59, 22]}]","[{'w': 8, 'dim': [66, 39, 23]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 8, 'dim': [26, 28, 25]}, {'w': 7, 'dim': [34, 36, 11]}]",[],"[{'w': 26, 'dim': [71, 59, 30]}, {'w': 37, 'dim': [53, 31, 20]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 3, 'dim': [30, 26, 13]}]",[],"[{'w': 19, 'dim': [54, 61, 41]}, {'w': 12, 'dim': [59, 76, 37]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 12, 'dim': [37, 31, 28]}, {'w': 0, 'dim': [31, 39, 18]}]","[{'w': 0, 'dim': [56, 59, 39]}]",[],child,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [22, 38, 23]}, {'w': 0, 'dim': [34, 24, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,[],[],"[{'w': 24, 'dim': [78, 45, 49]}, {'w': 19, 'dim': [87, 32, 48]}, {'w': 0, 'dim': [83, 60, 48]}]",infant,True,Checked luggage complies with the policy.,750
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],"[{'w': 22, 'dim': [66, 44, 34]}, {'w': 19, 'dim': [97, 71, 31]}]",adult,True,Checked luggage complies with the policy.,100
First,[],"[{'w': 4, 'dim': [90, 45, 39]}]","[{'w': 23, 'dim': [60, 52, 28]}]",adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [43, 20, 25]}]",[],"[{'w': 20, 'dim': [87, 52, 25]}, {'w': 14, 'dim': [69, 76, 28]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [71, 38, 47]}]","[{'w': 10, 'dim': [77, 50, 47]}, {'w': 0, 'dim': [55, 77, 27]}]",child,True,Checked luggage complies with the policy.,350
Business,"[{'w': 0, 'dim': [29, 32, 13]}, {'w': 17, 'dim': [26, 29, 18]}]",[],[],infant,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [22, 28, 16]}, {'w': 4, 'dim': [50, 22, 23]}]","[{'w': 11, 'dim': [73, 64, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 5, 'dim': [47, 40, 30]}, {'w': 5, 'dim': [48, 39, 14]}]","[{'w': 39, 'dim': [56, 59, 50]}]","[{'w': 10, 'dim': [73, 69, 23]}, {'w': 41, 'dim': [68, 36, 25]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 0, 'dim': [41, 25, 21]}, {'w': 0, 'dim': [25, 30, 23]}]",[],"[{'w': 20, 'dim': [90, 59, 44]}]",child,True,Checked luggage complies with the policy.,100
First,"[{'w': 26, 'dim': [43, 26, 22]}]","[{'w': 9, 'dim': [84, 35, 44]}]","[{'w': 3, 'dim': [81, 62, 42]}, {'w': 0, 'dim': [87, 80, 48]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [66, 60, 20]}, {'w': 0, 'dim': [62, 36, 28]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [50, 25, 30]}, {'w': 0, 'dim': [23, 39, 24]}]","[{'w': 0, 'dim': [73, 48, 24]}, {'w': 0, 'dim': [69, 37, 24]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [50, 31, 20]}, {'w': 4, 'dim': [21, 23, 30]}]",[],"[{'w': 0, 'dim': [64, 40, 20]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [50, 25, 26]}]",[],"[{'w': 0, 'dim': [63, 80, 41]}, {'w': 23, 'dim': [84, 69, 45]}]",child,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [36, 26, 11]}, {'w': 10, 'dim': [23, 29, 30]}]","[{'w': 21, 'dim': [57, 38, 43]}, {'w': 10, 'dim': [72, 62, 40]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 9, 'dim': [50, 26, 20]}, {'w': 0, 'dim': [30, 28, 26]}]","[{'w': 0, 'dim': [61, 42, 21]}, {'w': 65, 'dim': [56, 40, 34]}]","[{'w': 12, 'dim': [76, 35, 50]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 22, 'dim': [38, 34, 24]}, {'w': 0, 'dim': [27, 39, 13]}]",[],"[{'w': 22, 'dim': [57, 76, 28]}]",infant,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [50, 25, 21]}, {'w': 0, 'dim': [26, 27, 12]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [23, 28, 14]}]",[],[],child,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [46, 23, 27]}]",[],"[{'w': 24, 'dim': [76, 52, 25]}, {'w': 12, 'dim': [51, 64, 43]}, {'w': 12, 'dim': [86, 63, 46]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [40, 38, 25]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 2, 'dim': [20, 20, 18]}]","[{'w': 38, 'dim': [72, 53, 48]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,[],[],"[{'w': 0, 'dim': [78, 57, 34]}]",adult,True,Checked luggage complies with the policy.,100
