travel_class,carry_on_items,personal_items,checked_items,passenger_type,compliance,reason,fees
Business,"[{'w': 0, 'dim': [30, 37, 25]}]",[],"[{'w': 0, 'dim': [67, 44, 46]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 2, 'dim': [42, 27, 29]}, {'w': 0, 'dim': [41, 30, 23]}]","[{'w': 21, 'dim': [66, 55, 26]}]","[{'w': 18, 'dim': [98, 78, 40]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 2, 'dim': [24, 25, 16]}]","[{'w': 0, 'dim': [60, 42, 26]}, {'w': 16, 'dim': [62, 35, 36]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [84, 41, 43]}]","[{'w': 4, 'dim': [75, 40, 25]}]",adult,True,Checked luggage complies with the policy.,0
First,[],[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [50, 37, 20]}, {'w': 0, 'dim': [39, 27, 10]}]",[],"[{'w': 32, 'dim': [65, 79, 32]}, {'w': 0, 'dim': [72, 73, 35]}]",adult,True,Checked luggage complies with the policy.,425
Business,"[{'w': 1, 'dim': [23, 34, 16]}, {'w': 11, 'dim': [22, 29, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 0, 'dim': [28, 37, 18]}, {'w': 0, 'dim': [21, 29, 20]}]",[],[],child,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [55, 46, 28]}]","[{'w': 11, 'dim': [73, 37, 33]}, {'w': 6, 'dim': [67, 33, 20]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 2, 'dim': [24, 37, 23]}]","[{'w': 0, 'dim': [65, 41, 37]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 13, 'dim': [49, 23, 25]}, {'w': 24, 'dim': [42, 28, 30]}]",[],"[{'w': 8, 'dim': [66, 71, 50]}]",infant,False,Exceeded carry-on weight limit.,0
First,"[{'w': 14, 'dim': [24, 26, 13]}]","[{'w': 6, 'dim': [75, 38, 24]}, {'w': 0, 'dim': [65, 47, 36]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [60, 31, 21]}, {'w': 0, 'dim': [83, 39, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [48, 28, 22]}, {'w': 11, 'dim': [41, 37, 14]}]",[],"[{'w': 16, 'dim': [73, 69, 43]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 16, 'dim': [31, 38, 17]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [87, 40, 31]}]","[{'w': 0, 'dim': [52, 55, 36]}, {'w': 0, 'dim': [54, 32, 23]}]",adult,True,Checked luggage complies with the policy.,150
Economy,"[{'w': 8, 'dim': [20, 29, 22]}]","[{'w': 0, 'dim': [82, 31, 38]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 22, 'dim': [91, 78, 44]}]",adult,False,Item with weight 22kg or size 213cm must be shipped as cargo.,0
Business,"[{'w': 7, 'dim': [42, 29, 26]}]",[],"[{'w': 0, 'dim': [51, 39, 47]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 23, 'dim': [22, 37, 14]}, {'w': 0, 'dim': [45, 37, 30]}]","[{'w': 0, 'dim': [60, 37, 38]}, {'w': 0, 'dim': [51, 70, 43]}]","[{'w': 15, 'dim': [93, 71, 42]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,[],[],"[{'w': 0, 'dim': [55, 79, 47]}]",adult,True,Checked luggage complies with the policy.,100
First,"[{'w': 1, 'dim': [47, 25, 27]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [23, 21, 24]}]","[{'w': 45, 'dim': [78, 54, 43]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 10, 'dim': [56, 51, 42]}, {'w': 0, 'dim': [53, 39, 35]}]","[{'w': 33, 'dim': [72, 69, 43]}]",adult,False,Item with weight 33kg or size 184cm must be shipped as cargo.,175
Economy,[],[],"[{'w': 13, 'dim': [62, 68, 40]}]",adult,True,Checked luggage complies with the policy.,100
Economy,[],"[{'w': 18, 'dim': [59, 42, 21]}]","[{'w': 11, 'dim': [91, 44, 30]}, {'w': 0, 'dim': [57, 55, 35]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [45, 39, 22]}]","[{'w': 0, 'dim': [86, 50, 25]}]","[{'w': 30, 'dim': [63, 61, 39]}]",child,True,Checked luggage complies with the policy.,175
Economy,"[{'w': 0, 'dim': [33, 36, 10]}]","[{'w': 0, 'dim': [50, 36, 24]}]","[{'w': 0, 'dim': [80, 42, 47]}, {'w': 45, 'dim': [56, 58, 40]}]",child,False,Item with weight 45kg or size 154cm must be shipped as cargo.,325
First,[],"[{'w': 0, 'dim': [78, 32, 31]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 10, 'dim': [39, 40, 18]}, {'w': 0, 'dim': [32, 34, 25]}]","[{'w': 32, 'dim': [75, 65, 40]}, {'w': 0, 'dim': [81, 62, 34]}]","[{'w': 24, 'dim': [66, 71, 40]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],"[{'w': 22, 'dim': [88, 62, 22]}, {'w': 11, 'dim': [84, 31, 28]}]","[{'w': 21, 'dim': [88, 39, 42]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 7, 'dim': [48, 34, 14]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 6, 'dim': [76, 63, 43]}, {'w': 18, 'dim': [80, 56, 30]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 14, 'dim': [35, 29, 14]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 8, 'dim': [38, 36, 18]}]","[{'w': 7, 'dim': [71, 68, 24]}]","[{'w': 52, 'dim': [61, 56, 46]}]",child,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 5, 'dim': [86, 67, 36]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 51, 'dim': [56, 54, 38]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [50, 35, 22]}, {'w': 0, 'dim': [33, 37, 11]}]","[{'w': 0, 'dim': [73, 40, 33]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [36, 30, 28]}]","[{'w': 16, 'dim': [74, 38, 40]}, {'w': 0, 'dim': [69, 64, 32]}]","[{'w': 7, 'dim': [74, 52, 50]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 13, 'dim': [86, 30, 48]}]","[{'w': 4, 'dim': [85, 52, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [21, 27, 15]}, {'w': 0, 'dim': [30, 26, 14]}]","[{'w': 14, 'dim': [68, 30, 42]}, {'w': 10, 'dim': [78, 40, 50]}]","[{'w': 13, 'dim': [57, 55, 32]}, {'w': 45, 'dim': [61, 54, 48]}, {'w': 20, 'dim': [88, 55, 49]}]",infant,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 8, 'dim': [39, 40, 25]}, {'w': 8, 'dim': [38, 35, 20]}]",[],"[{'w': 22, 'dim': [55, 55, 24]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 27, 'dim': [53, 57, 30]}, {'w': 15, 'dim': [82, 68, 34]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [22, 27, 24]}]","[{'w': 17, 'dim': [64, 35, 32]}]",[],infant,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [34, 37, 15]}, {'w': 7, 'dim': [24, 40, 21]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [36, 40, 13]}, {'w': 13, 'dim': [40, 39, 10]}]",[],"[{'w': 0, 'dim': [79, 36, 36]}, {'w': 28, 'dim': [67, 57, 37]}]",child,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 9, 'dim': [49, 23, 30]}]",[],"[{'w': 19, 'dim': [70, 58, 44]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 4, 'dim': [26, 24, 17]}]",[],"[{'w': 0, 'dim': [58, 40, 44]}, {'w': 51, 'dim': [96, 79, 44]}]",adult,False,Item with weight 51kg or size 219cm must be shipped as cargo.,225
Economy,"[{'w': 0, 'dim': [48, 21, 28]}, {'w': 5, 'dim': [42, 40, 26]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 0, 'dim': [53, 55, 22]}, {'w': 0, 'dim': [67, 45, 27]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,"[{'w': 1, 'dim': [39, 26, 23]}, {'w': 24, 'dim': [35, 27, 15]}]",[],"[{'w': 0, 'dim': [76, 70, 39]}, {'w': 51, 'dim': [77, 69, 44]}, {'w': 15, 'dim': [92, 65, 35]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 4, 'dim': [28, 22, 11]}]","[{'w': 0, 'dim': [76, 44, 34]}]","[{'w': 20, 'dim': [53, 62, 37]}]",adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 0, 'dim': [64, 58, 35]}, {'w': 0, 'dim': [81, 40, 33]}]",[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 8, 'dim': [50, 31, 29]}, {'w': 4, 'dim': [46, 22, 17]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [30, 37, 13]}]",[],"[{'w': 18, 'dim': [86, 71, 42]}, {'w': 0, 'dim': [88, 78, 47]}]",adult,False,Item with weight 0kg or size 213cm must be shipped as cargo.,250
First,"[{'w': 1, 'dim': [26, 35, 29]}]","[{'w': 27, 'dim': [59, 33, 45]}]","[{'w': 13, 'dim': [51, 61, 23]}, {'w': 13, 'dim': [73, 40, 50]}]",adult,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 30, 'dim': [50, 62, 22]}, {'w': 28, 'dim': [84, 62, 30]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 6, 'dim': [28, 38, 12]}, {'w': 0, 'dim': [48, 31, 11]}]","[{'w': 0, 'dim': [61, 64, 45]}]","[{'w': 0, 'dim': [70, 34, 23]}]",adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 1, 'dim': [43, 23, 21]}, {'w': 5, 'dim': [33, 22, 19]}]","[{'w': 49, 'dim': [72, 53, 45]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [21, 24, 11]}, {'w': 11, 'dim': [49, 26, 13]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [33, 37, 14]}, {'w': 0, 'dim': [45, 32, 14]}]","[{'w': 7, 'dim': [89, 66, 31]}, {'w': 26, 'dim': [68, 42, 38]}]","[{'w': 9, 'dim': [87, 72, 49]}, {'w': 40, 'dim': [67, 39, 32]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 5, 'dim': [39, 25, 21]}, {'w': 1, 'dim': [38, 22, 11]}]","[{'w': 0, 'dim': [58, 39, 28]}, {'w': 0, 'dim': [52, 40, 46]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 32, 'dim': [26, 40, 26]}, {'w': 4, 'dim': [34, 36, 14]}]",[],"[{'w': 0, 'dim': [58, 77, 26]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 12, 'dim': [47, 28, 30]}]","[{'w': 0, 'dim': [69, 63, 49]}]","[{'w': 0, 'dim': [63, 35, 25]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 7, 'dim': [38, 22, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [49, 22, 17]}]","[{'w': 20, 'dim': [56, 56, 47]}]","[{'w': 28, 'dim': [88, 51, 39]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 14, 'dim': [50, 21, 18]}]",[],"[{'w': 0, 'dim': [52, 47, 48]}, {'w': 7, 'dim': [89, 33, 42]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [22, 30, 25]}, {'w': 0, 'dim': [25, 25, 29]}]",[],"[{'w': 0, 'dim': [65, 56, 23]}, {'w': 35, 'dim': [81, 80, 34]}]",infant,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 15, 'dim': [46, 25, 24]}, {'w': 31, 'dim': [45, 28, 11]}]","[{'w': 0, 'dim': [50, 67, 20]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 10, 'dim': [23, 34, 20]}, {'w': 22, 'dim': [38, 25, 12]}]",[],"[{'w': 16, 'dim': [67, 51, 40]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 8, 'dim': [47, 30, 26]}]","[{'w': 0, 'dim': [67, 45, 35]}]","[{'w': 35, 'dim': [55, 72, 47]}]",adult,False,Carry-on bag exceeds size limits.,0
Economy,"[{'w': 0, 'dim': [32, 22, 23]}, {'w': 0, 'dim': [28, 36, 19]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
First,[],"[{'w': 0, 'dim': [76, 63, 40]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 4, 'dim': [36, 24, 28]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
Business,"[{'w': 6, 'dim': [28, 38, 13]}, {'w': 3, 'dim': [46, 30, 12]}]","[{'w': 9, 'dim': [76, 65, 47]}, {'w': 43, 'dim': [66, 44, 49]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 8, 'dim': [36, 25, 18]}]",[],"[{'w': 23, 'dim': [76, 67, 38]}]",adult,True,Checked luggage complies with the policy.,100
Economy,[],"[{'w': 0, 'dim': [88, 67, 23]}, {'w': 0, 'dim': [66, 51, 23]}]","[{'w': 7, 'dim': [63, 78, 45]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [27, 34, 14]}]",[],"[{'w': 18, 'dim': [99, 45, 49]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 10, 'dim': [36, 20, 25]}, {'w': 0, 'dim': [45, 37, 22]}]","[{'w': 0, 'dim': [50, 45, 41]}]",[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 6, 'dim': [26, 38, 11]}]","[{'w': 0, 'dim': [84, 35, 26]}]","[{'w': 6, 'dim': [67, 47, 35]}]",infant,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 4, 'dim': [70, 59, 43]}]","[{'w': 34, 'dim': [78, 57, 39]}]",child,False,Item with weight 34kg or size 174cm must be shipped as cargo.,175
First,"[{'w': 0, 'dim': [34, 26, 26]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,[],[],"[{'w': 0, 'dim': [98, 52, 35]}, {'w': 26, 'dim': [54, 52, 25]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 7, 'dim': [48, 32, 17]}]","[{'w': 0, 'dim': [90, 52, 28]}]",[],adult,True,Checked luggage complies with the policy.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 4, 'dim': [24, 33, 29]}]",[],"[{'w': 5, 'dim': [88, 77, 42]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 30, 'dim': [70, 37, 44]}, {'w': 3, 'dim': [77, 57, 34]}]",[],child,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [20, 21, 15]}, {'w': 1, 'dim': [25, 39, 11]}]",[],"[{'w': 41, 'dim': [88, 53, 50]}]",adult,False,Item with weight 41kg or size 191cm must be shipped as cargo.,175
First,"[{'w': 0, 'dim': [40, 40, 12]}]",[],"[{'w': 31, 'dim': [96, 70, 22]}]",child,True,Checked luggage complies with the policy.,175
Business,[],"[{'w': 0, 'dim': [73, 70, 37]}, {'w': 45, 'dim': [51, 60, 47]}]",[],adult,False,Exceeded carry-on weight limit.,0
Business,[],"[{'w': 0, 'dim': [87, 41, 33]}, {'w': 0, 'dim': [86, 45, 36]}]",[],adult,True,Checked luggage complies with the policy.,0
First,"[{'w': 7, 'dim': [25, 36, 22]}, {'w': 0, 'dim': [32, 29, 23]}]","[{'w': 0, 'dim': [86, 66, 50]}, {'w': 10, 'dim': [82, 37, 20]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 12, 'dim': [27, 23, 23]}]",[],"[{'w': 22, 'dim': [75, 46, 24]}, {'w': 5, 'dim': [74, 36, 39]}]",infant,True,Checked luggage complies with the policy.,225
Business,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 0, 'dim': [45, 26, 11]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],"[{'w': 9, 'dim': [54, 56, 30]}]","[{'w': 31, 'dim': [84, 76, 36]}, {'w': 15, 'dim': [82, 80, 42]}]",infant,False,Item with weight 15kg or size 204cm must be shipped as cargo.,400
Business,[],"[{'w': 0, 'dim': [86, 62, 21]}]","[{'w': 1, 'dim': [78, 75, 30]}, {'w': 15, 'dim': [85, 65, 20]}, {'w': 24, 'dim': [65, 57, 35]}]",adult,True,Checked luggage complies with the policy.,350
Economy,[],"[{'w': 22, 'dim': [63, 61, 35]}]","[{'w': 0, 'dim': [50, 31, 33]}, {'w': 33, 'dim': [68, 58, 23]}]",adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 0, 'dim': [48, 39, 17]}]","[{'w': 0, 'dim': [67, 42, 27]}]","[{'w': 3, 'dim': [72, 77, 38]}]",adult,True,Checked luggage complies with the policy.,100
Economy,"[{'w': 0, 'dim': [42, 32, 14]}, {'w': 20, 'dim': [40, 30, 23]}]","[{'w': 40, 'dim': [53, 60, 47]}, {'w': 0, 'dim': [89, 59, 36]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 18, 'dim': [32, 27, 10]}]",[],"[{'w': 0, 'dim': [80, 57, 41]}]",adult,False,Exceeded carry-on weight limit.,0
First,[],"[{'w': 0, 'dim': [82, 50, 25]}, {'w': 64, 'dim': [59, 63, 38]}]",[],child,False,Exceeded carry-on weight limit.,0
Business,[],[],"[{'w': 33, 'dim': [98, 80, 50]}]",adult,False,Item with weight 33kg or size 228cm must be shipped as cargo.,75
Economy,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 20, 'dim': [68, 47, 22]}]",[],adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [28, 24, 30]}]",[],[],adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [23, 24, 17]}, {'w': 10, 'dim': [38, 22, 29]}]",[],"[{'w': 23, 'dim': [65, 62, 26]}, {'w': 30, 'dim': [66, 45, 46]}]",adult,False,Carry-on bag exceeds size limits.,0
First,"[{'w': 0, 'dim': [40, 36, 12]}]","[{'w': 35, 'dim': [60, 59, 25]}, {'w': 11, 'dim': [90, 54, 43]}]","[{'w': 14, 'dim': [83, 36, 37]}, {'w': 20, 'dim': [71, 45, 41]}]",child,False,Exceeded carry-on weight limit.,0
Economy,[],[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 3, 'dim': [34, 36, 23]}, {'w': 0, 'dim': [32, 38, 26]}]","[{'w': 0, 'dim': [67, 43, 41]}, {'w': 30, 'dim': [73, 30, 38]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 7, 'dim': [36, 39, 27]}]","[{'w': 0, 'dim': [70, 37, 21]}, {'w': 19, 'dim': [78, 44, 33]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 0, 'dim': [24, 33, 29]}, {'w': 0, 'dim': [36, 20, 15]}]","[{'w': 53, 'dim': [64, 67, 37]}, {'w': 36, 'dim': [68, 64, 34]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,"[{'w': 9, 'dim': [22, 30, 13]}, {'w': 13, 'dim': [35, 27, 17]}]","[{'w': 8, 'dim': [81, 57, 45]}, {'w': 0, 'dim': [77, 31, 49]}]","[{'w': 3, 'dim': [84, 78, 25]}]",adult,False,Exceeded carry-on quantity allowance (including personal items).,0
Economy,"[{'w': 7, 'dim': [34, 21, 14]}, {'w': 0, 'dim': [31, 40, 11]}]","[{'w': 0, 'dim': [76, 67, 21]}]","[{'w': 0, 'dim': [79, 58, 28]}]",child,False,Exceeded carry-on quantity allowance (including personal items).,0
Business,[],[],"[{'w': 10, 'dim': [94, 70, 40]}]",child,False,Item with weight 10kg or size 204cm must be shipped as cargo.,0
Business,"[{'w': 6, 'dim': [45, 23, 19]}, {'w': 10, 'dim': [48, 28, 22]}]","[{'w': 0, 'dim': [84, 50, 23]}]","[{'w': 0, 'dim': [80, 64, 39]}, {'w': 30, 'dim': [55, 48, 50]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 17, 'dim': [47, 24, 11]}]","[{'w': 0, 'dim': [58, 62, 41]}]",[],infant,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [22, 27, 16]}, {'w': 0, 'dim': [46, 23, 16]}]",[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],adult,True,Checked luggage complies with the policy.,0
First,[],[],[],infant,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [25, 22, 26]}]",[],"[{'w': 0, 'dim': [59, 49, 31]}, {'w': 16, 'dim': [58, 79, 29]}]",adult,False,Carry-on bag exceeds size limits.,0
Business,[],"[{'w': 63, 'dim': [85, 39, 27]}]",[],child,False,Exceeded carry-on weight limit.,0
Economy,[],"[{'w': 0, 'dim': [69, 62, 33]}, {'w': 0, 'dim': [71, 58, 45]}]","[{'w': 0, 'dim': [83, 64, 23]}]",adult,True,Checked luggage complies with the policy.,100
First,[],[],"[{'w': 13, 'dim': [77, 70, 22]}, {'w': 30, 'dim': [93, 52, 35]}]",adult,True,Checked luggage complies with the policy.,200
Economy,"[{'w': 0, 'dim': [32, 36, 21]}, {'w': 0, 'dim': [37, 23, 26]}]","[{'w': 0, 'dim': [75, 52, 25]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,"[{'w': 0, 'dim': [23, 40, 10]}]","[{'w': 0, 'dim': [55, 47, 40]}]","[{'w': 6, 'dim': [50, 39, 31]}]",infant,True,Checked luggage complies with the policy.,0
First,"[{'w': 0, 'dim': [46, 37, 12]}, {'w': 3, 'dim': [23, 38, 28]}]",[],[],child,False,Carry-on bag exceeds size limits.,0
Business,[],[],"[{'w': 14, 'dim': [97, 56, 32]}, {'w': 13, 'dim': [54, 55, 40]}]",adult,True,Checked luggage complies with the policy.,100
Business,"[{'w': 0, 'dim': [38, 33, 16]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Economy,[],"[{'w': 0, 'dim': [89, 35, 48]}]","[{'w': 21, 'dim': [55, 57, 45]}, {'w': 10, 'dim': [57, 50, 48]}]",child,True,Checked luggage complies with the policy.,150
Business,"[{'w': 4, 'dim': [21, 32, 24]}]","[{'w': 41, 'dim': [88, 43, 47]}]","[{'w': 0, 'dim': [97, 80, 40]}]",adult,False,Exceeded carry-on weight limit.,0
First,"[{'w': 0, 'dim': [23, 28, 17]}, {'w': 0, 'dim': [44, 26, 10]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,[],[],[],child,True,Checked luggage complies with the policy.,0
Economy,"[{'w': 0, 'dim': [28, 40, 19]}, {'w': 9, 'dim': [48, 28, 18]}]",[],"[{'w': 22, 'dim': [79, 62, 40]}]",adult,False,Exceeded carry-on weight limit.,0
Business,"[{'w': 0, 'dim': [50, 35, 22]}]",[],[],adult,True,Checked luggage complies with the policy.,0
Business,"[{'w': 1, 'dim': [29, 29, 30]}, {'w': 6, 'dim': [49, 32, 28]}]","[{'w': 28, 'dim': [90, 66, 31]}, {'w': 27, 'dim': [73, 58, 46]}]",[],adult,False,Exceeded carry-on quantity allowance (including personal items).,0
First,[],[],"[{'w': 33, 'dim': [76, 42, 45]}, {'w': 33, 'dim': [65, 42, 31]}]",adult,False,Item with weight 33kg or size 163cm must be shipped as cargo.,175
First,"[{'w': 7, 'dim': [23, 25, 29]}, {'w': 19, 'dim': [36, 28, 21]}]","[{'w': 47, 'dim': [80, 53, 50]}]",[],adult,False,Exceeded carry-on weight limit.,0
Economy,"[{'w': 7, 'dim': [30, 38, 17]}, {'w': 13, 'dim': [48, 35, 20]}]",[],[],adult,False,Exceeded carry-on weight limit.,0
